time, x, y, aX, aY, DX, DY, Error
0.389999, -2.39185, 0.216334, -2.39237, 0.214099, 0.000524044, 0.00223513, 0.00229574
0.390999, -2.38835, 0.218053, -2.38887, 0.215815, 0.000524998, 0.00223812, 0.00229887
0.391998, -2.38485, 0.21976, -2.38538, 0.217519, 0.000525713, 0.0022409, 0.00230174
0.392998, -2.38136, 0.221456, -2.38188, 0.219213, 0.000526428, 0.00224356, 0.0023045
0.393998, -2.37787, 0.223141, -2.37839, 0.220894, 0.000526905, 0.00224651, 0.00230748
0.394998, -2.37438, 0.224814, -2.37491, 0.222565, 0.00052762, 0.0022494, 0.00231046
0.395998, -2.37089, 0.226476, -2.37142, 0.224224, 0.000528097, 0.00225152, 0.00231262
0.396998, -2.36741, 0.228126, -2.36794, 0.225872, 0.000528812, 0.00225432, 0.00231552
0.397998, -2.36393, 0.229766, -2.36446, 0.227508, 0.000529528, 0.0022577, 0.00231897
0.398998, -2.36045, 0.231393, -2.36098, 0.229134, 0.000530243, 0.00225952, 0.0023209
0.399998, -2.35698, 0.23301, -2.35751, 0.230747, 0.000530958, 0.00226279, 0.00232425
0.400998, -2.35351, 0.234615, -2.35404, 0.23235, 0.000531673, 0.00226536, 0.00232692
0.401998, -2.35004, 0.236209, -2.35057, 0.233942, 0.000532389, 0.00226763, 0.00232929
0.402998, -2.34657, 0.237792, -2.3471, 0.235521, 0.000533104, 0.00227065, 0.0023324
0.403998, -2.34311, 0.239363, -2.34364, 0.23709, 0.000533819, 0.00227304, 0.00233488
0.404998, -2.33965, 0.240923, -2.34018, 0.238648, 0.000534534, 0.00227539, 0.00233734
0.405998, -2.33619, 0.242472, -2.33672, 0.240195, 0.00053525, 0.00227773, 0.00233978
0.406998, -2.33273, 0.24401, -2.33327, 0.241729, 0.000535965, 0.00228079, 0.00234291
0.407998, -2.32928, 0.245537, -2.32981, 0.243254, 0.000536442, 0.00228313, 0.0023453
0.408998, -2.32583, 0.247052, -2.32636, 0.244767, 0.000537157, 0.0022855, 0.00234777
0.409998, -2.32238, 0.248556, -2.32291, 0.246268, 0.000537872, 0.00228874, 0.0023511
0.410998, -2.31893, 0.250049, -2.31947, 0.247759, 0.000538588, 0.00229073, 0.00235319
0.411998, -2.31549, 0.251531, -2.31603, 0.249238, 0.000539064, 0.0022935, 0.002356
0.412998, -2.31205, 0.253002, -2.31259, 0.250706, 0.000539541, 0.002296, 0.00235854
0.413998, -2.30861, 0.254462, -2.30915, 0.252164, 0.000540257, 0.00229827, 0.00236091
0.414998, -2.30517, 0.25591, -2.30571, 0.25361, 0.000540972, 0.00230065, 0.0023634
0.415998, -2.30174, 0.257348, -2.30228, 0.255045, 0.000541687, 0.00230315, 0.002366
0.416998, -2.29831, 0.258774, -2.29885, 0.256469, 0.000542164, 0.00230521, 0.00236811
0.417998, -2.29488, 0.26019, -2.29542, 0.257882, 0.000542879, 0.00230789, 0.00237088
0.418998, -2.29146, 0.261594, -2.292, 0.259284, 0.000543356, 0.00231075, 0.00237378
0.419998, -2.28803, 0.262988, -2.28858, 0.260675, 0.000544071, 0.00231308, 0.0023762
0.420998, -2.28461, 0.26437, -2.28516, 0.262055, 0.000544548, 0.00231525, 0.00237843
0.421998, -2.2812, 0.265741, -2.28174, 0.263423, 0.000545263, 0.00231802, 0.00238129
0.422998, -2.27778, 0.267102, -2.27833, 0.264782, 0.00054574, 0.00232029, 0.00238361
0.423998, -2.27437, 0.268451, -2.27492, 0.266128, 0.000546455, 0.00232294, 0.00238635
0.424998, -2.27096, 0.26979, -2.27151, 0.267465, 0.000546932, 0.00232527, 0.00238872
0.425998, -2.26755, 0.271118, -2.2681, 0.26879, 0.000547171, 0.00232714, 0.00239061
0.426998, -2.26415, 0.272434, -2.2647, 0.270105, 0.000548124, 0.00232968, 0.00239329
0.427998, -2.26075, 0.27374, -2.26129, 0.271408, 0.00054884, 0.00233215, 0.00239586
0.428998, -2.25735, 0.275035, -2.25789, 0.2727, 0.000549078, 0.00233459, 0.0023983
0.429998, -2.25395, 0.276319, -2.2545, 0.273982, 0.000549793, 0.00233665, 0.00240046
0.430998, -2.25055, 0.277592, -2.2511, 0.275253, 0.00055027, 0.00233883, 0.00240269
0.431998, -2.24716, 0.278854, -2.24771, 0.276513, 0.000550985, 0.00234112, 0.00240509
0.432998, -2.24377, 0.280106, -2.24432, 0.277762, 0.000551462, 0.0023438, 0.00240781
0.433998, -2.24038, 0.281347, -2.24094, 0.279001, 0.000551939, 0.0023458, 0.00240986
0.434998, -2.237, 0.282577, -2.23755, 0.280228, 0.000552654, 0.00234821, 0.00241237
0.435998, -2.23362, 0.283796, -2.23417, 0.281445, 0.000553131, 0.00235069, 0.00241489
0.436998, -2.23024, 0.285004, -2.23079, 0.282652, 0.000553608, 0.00235254, 0.0024168
0.437998, -2.22686, 0.286202, -2.22742, 0.283847, 0.000553846, 0.00235447, 0.00241874
0.438998, -2.22349, 0.287389, -2.22404, 0.285031, 0.0005548, 0.00235721, 0.00242162
0.439998, -2.22012, 0.288565, -2.22067, 0.286205, 0.000555038, 0.00235924, 0.00242365
0.440998, -2.21675, 0.28973, -2.2173, 0.287369, 0.000555754, 0.0023613, 0.00242582
0.441998, -2.21338, 0.290885, -2.21393, 0.288521, 0.000556231, 0.00236374, 0.00242831
0.442998, -2.21001, 0.292029, -2.21057, 0.289663, 0.000556707, 0.00236589, 0.0024305
0.443998, -2.20665, 0.293162, -2.20721, 0.290794, 0.000557423, 0.00236809, 0.00243281
0.444998, -2.20329, 0.294285, -2.20385, 0.291915, 0.000557899, 0.00237, 0.00243478
0.445998, -2.19994, 0.295397, -2.20049, 0.293025, 0.000558615, 0.00237235, 0.00243724
0.446998, -2.19658, 0.296498, -2.19714, 0.294124, 0.000559092, 0.00237447, 0.0024394
0.447998, -2.19323, 0.297589, -2.19379, 0.295213, 0.000559568, 0.00237632, 0.00244131
0.448998, -2.18988, 0.29867, -2.19044, 0.296291, 0.000560045, 0.00237867, 0.00244371
0.449998, -2.18653, 0.299739, -2.18709, 0.297359, 0.000560522, 0.00238046, 0.00244556
0.450998, -2.18319, 0.300798, -2.18375, 0.298415, 0.000560999, 0.00238311, 0.00244825
0.451998, -2.17984, 0.301847, -2.18041, 0.299462, 0.000561714, 0.00238487, 0.00245013
0.452998, -2.1765, 0.302885, -2.17707, 0.300498, 0.000562191, 0.00238681, 0.00245212
0.453998, -2.17317, 0.303912, -2.17373, 0.301523, 0.000562668, 0.00238931, 0.00245467
0.454998, -2.16983, 0.304929, -2.1704, 0.302538, 0.000563145, 0.00239131, 0.00245672
0.455998, -2.1665, 0.305936, -2.16706, 0.303543, 0.00056386, 0.00239283, 0.00245837
0.456998, -2.16317, 0.306932, -2.16373, 0.304536, 0.000564337, 0.0023953, 0.00246088
0.457998, -2.15984, 0.307917, -2.16041, 0.305519, 0.000565052, 0.00239769, 0.00246337
0.458998, -2.15652, 0.308892, -2.15708, 0.306493, 0.000565529, 0.00239891, 0.00246467
0.459998, -2.15319, 0.309857, -2.15376, 0.307456, 0.000566006, 0.00240111, 0.00246692
0.460998, -2.14987, 0.310811, -2.15044, 0.308407, 0.000566483, 0.00240397, 0.00246982
0.461998, -2.14656, 0.311755, -2.14712, 0.30935, 0.000566959, 0.00240466, 0.00247059
0.462998, -2.14324, 0.312688, -2.14381, 0.310281, 0.000567436, 0.00240746, 0.00247343
0.463998, -2.13993, 0.313611, -2.1405, 0.311202, 0.000567913, 0.00240916, 0.00247519
0.464998, -2.13662, 0.314524, -2.13719, 0.312112, 0.000568628, 0.00241157, 0.00247771
0.465998, -2.13331, 0.315426, -2.13388, 0.313013, 0.000568867, 0.00241295, 0.0024791
0.466998, -2.13, 0.316318, -2.13057, 0.313903, 0.00056982, 0.00241503, 0.00248134
0.467998, -2.1267, 0.317199, -2.12727, 0.314782, 0.000570059, 0.00241682, 0.00248314
0.468998, -2.1234, 0.31807, -2.12397, 0.315652, 0.000570536, 0.00241867, 0.00248505
0.469997, -2.1201, 0.318931, -2.12067, 0.31651, 0.000571012, 0.00242129, 0.00248771
0.470997, -2.1168, 0.319782, -2.11737, 0.317359, 0.000571251, 0.0024229, 0.00248933
0.471997, -2.11351, 0.320622, -2.11408, 0.318198, 0.000571728, 0.00242463, 0.00249112
0.472997, -2.11022, 0.321452, -2.11079, 0.319026, 0.000572205, 0.0024268, 0.00249335
0.473997, -2.10693, 0.322272, -2.1075, 0.319844, 0.000572681, 0.00242803, 0.00249465
0.474997, -2.10364, 0.323082, -2.10422, 0.320652, 0.000573158, 0.00243011, 0.00249679
0.475997, -2.10036, 0.323881, -2.10093, 0.32145, 0.000573397, 0.00243163, 0.00249832
0.476997, -2.09708, 0.32467, -2.09765, 0.322236, 0.000574112, 0.00243402, 0.00250081
0.477997, -2.0938, 0.325449, -2.09437, 0.323014, 0.00057435, 0.00243551, 0.00250231
0.478997, -2.09052, 0.326218, -2.0911, 0.32378, 0.000575066, 0.00243825, 0.00250514
0.479997, -2.08725, 0.326977, -2.08782, 0.324538, 0.000575304, 0.00243905, 0.00250598
0.480997, -2.08397, 0.327725, -2.08455, 0.325284, 0.000575542, 0.00244114, 0.00250807
0.481997, -2.0807, 0.328464, -2.08128, 0.326021, 0.000576019, 0.00244275, 0.00250974
0.482997, -2.07744, 0.329192, -2.07801, 0.326748, 0.000576496, 0.00244424, 0.0025113
0.483997, -2.07417, 0.32991, -2.07475, 0.327464, 0.000577211, 0.00244635, 0.00251353
0.484997, -2.07091, 0.330618, -2.07149, 0.328169, 0.000577688, 0.00244874, 0.00251596
0.485997, -2.06765, 0.331316, -2.06822, 0.328866, 0.000577927, 0.00244999, 0.00251723
0.486997, -2.06439, 0.332004, -2.06497, 0.329552, 0.000578642, 0.0024519, 0.00251925
0.487997, -2.06113, 0.332681, -2.06171, 0.330228, 0.00057888, 0.00245339, 0.00252076
0.488997, -2.05788, 0.333349, -2.05846, 0.330894, 0.000579119, 0.00245556, 0.00252293
0.489997, -2.05463, 0.334007, -2.05521, 0.33155, 0.000579834, 0.00245699, 0.00252448
0.490997, -2.05138, 0.334654, -2.05196, 0.332196, 0.000580072, 0.00245878, 0.00252628
0.491997, -2.04813, 0.335292, -2.04871, 0.332832, 0.000580549, 0.00246057, 0.00252813
0.492997, -2.04489, 0.33592, -2.04547, 0.333457, 0.000581026, 0.00246239, 0.00253001
0.493997, -2.04165, 0.336537, -2.04223, 0.334074, 0.000581503, 0.00246388, 0.00253157
0.494997, -2.03841, 0.337145, -2.03899, 0.33468, 0.00058198, 0.00246507, 0.00253284
0.495997, -2.03517, 0.337743, -2.03575, 0.335276, 0.000582457, 0.00246739, 0.00253521
0.496997, -2.03193, 0.338331, -2.03252, 0.335862, 0.000582933, 0.00246871, 0.0025366
0.497997, -2.0287, 0.338909, -2.02928, 0.336438, 0.000583172, 0.00247046, 0.00253836
0.498997, -2.02547, 0.339477, -2.02606, 0.337004, 0.000583649, 0.00247231, 0.00254027
0.499997, -2.02224, 0.340035, -2.02283, 0.33756, 0.000584126, 0.00247428, 0.00254229
0.500997, -2.01902, 0.340583, -2.0196, 0.338108, 0.000584602, 0.00247529, 0.00254339
0.501997, -2.01579, 0.341121, -2.01638, 0.338644, 0.000584841, 0.00247717, 0.00254527
0.502997, -2.01257, 0.34165, -2.01316, 0.339172, 0.000585318, 0.00247812, 0.00254631
0.503997, -2.00935, 0.342168, -2.00994, 0.339688, 0.000585794, 0.00247997, 0.00254822
0.504997, -2.00614, 0.342677, -2.00672, 0.340195, 0.000586271, 0.002482, 0.0025503
0.505997, -2.00292, 0.343176, -2.00351, 0.340693, 0.000586271, 0.00248313, 0.0025514
0.506997, -1.99971, 0.343665, -2.0003, 0.34118, 0.000586748, 0.00248483, 0.00255316
0.507997, -1.9965, 0.344144, -1.99709, 0.341658, 0.000587106, 0.00248602, 0.00255441
0.508997, -1.99329, 0.344614, -1.99388, 0.342126, 0.000587821, 0.00248781, 0.00255631
0.509997, -1.99009, 0.345074, -1.99068, 0.342584, 0.000588059, 0.00248948, 0.00255799
0.510997, -1.98689, 0.345524, -1.98748, 0.343033, 0.000588417, 0.00249106, 0.00255961
0.511997, -1.98369, 0.345964, -1.98428, 0.343471, 0.000588894, 0.0024929, 0.00256152
0.512997, -1.98049, 0.346395, -1.98108, 0.3439, 0.000589252, 0.00249431, 0.00256296
0.513997, -1.97729, 0.346816, -1.97788, 0.34432, 0.00058949, 0.00249565, 0.00256432
0.514997, -1.9741, 0.347227, -1.97469, 0.344729, 0.000589848, 0.00249732, 0.00256603
0.515997, -1.97091, 0.347628, -1.9715, 0.345129, 0.000590324, 0.00249895, 0.00256773
0.516997, -1.96772, 0.34802, -1.96831, 0.34552, 0.000590444, 0.00249985, 0.00256863
0.517997, -1.96453, 0.348402, -1.96512, 0.345901, 0.00059104, 0.00250143, 0.00257031
0.518997, -1.96135, 0.348775, -1.96194, 0.346272, 0.000591516, 0.00250304, 0.00257198
0.519997, -1.95816, 0.349137, -1.95876, 0.346633, 0.000591874, 0.00250429, 0.00257328
0.520997, -1.95498, 0.349491, -1.95557, 0.346985, 0.000592113, 0.00250557, 0.00257458
0.521997, -1.9518, 0.349834, -1.9524, 0.347327, 0.000592232, 0.00250724, 0.00257624
0.522997, -1.94863, 0.350168, -1.94922, 0.34766, 0.000592709, 0.00250825, 0.00257733
0.523997, -1.94546, 0.350492, -1.94605, 0.347983, 0.000592947, 0.00250971, 0.00257881
0.524997, -1.94228, 0.350807, -1.94288, 0.348295, 0.000593543, 0.00251195, 0.00258112
0.525997, -1.93912, 0.351113, -1.93971, 0.348599, 0.00059402, 0.0025132, 0.00258245
0.526997, -1.93595, 0.351408, -1.93654, 0.348894, 0.000594497, 0.00251457, 0.00258389
0.527997, -1.93278, 0.351694, -1.93338, 0.349179, 0.000594616, 0.0025157, 0.00258502
0.528997, -1.92962, 0.351971, -1.93022, 0.349454, 0.000595093, 0.00251731, 0.0025867
0.529997, -1.92646, 0.352238, -1.92706, 0.349719, 0.000595331, 0.00251871, 0.00258811
0.530997, -1.9233, 0.352496, -1.9239, 0.349976, 0.00059545, 0.00251955, 0.00258895
0.531997, -1.92015, 0.352744, -1.92074, 0.350223, 0.000596046, 0.00252128, 0.00259077
0.532997, -1.91699, 0.352983, -1.91759, 0.35046, 0.000596285, 0.00252247, 0.00259199
0.533997, -1.91384, 0.353212, -1.91444, 0.350688, 0.000596762, 0.00252351, 0.00259311
0.534997, -1.91069, 0.353431, -1.91129, 0.350907, 0.000596881, 0.00252476, 0.00259436
0.535997, -1.90755, 0.353642, -1.90814, 0.351116, 0.000597477, 0.00252622, 0.00259592
0.536997, -1.9044, 0.353843, -1.905, 0.351314, 0.000597954, 0.00252828, 0.00259803
0.537997, -1.90126, 0.354034, -1.90186, 0.351505, 0.000598192, 0.00252879, 0.00259858
0.538997, -1.89812, 0.354216, -1.89872, 0.351686, 0.000598669, 0.00253028, 0.00260014
0.539997, -1.89498, 0.354389, -1.89558, 0.351857, 0.000599027, 0.00253204, 0.00260193
0.540997, -1.89184, 0.354552, -1.89244, 0.352019, 0.000599384, 0.00253299, 0.00260294
0.541997, -1.88871, 0.354706, -1.88931, 0.352172, 0.000599742, 0.00253424, 0.00260424
0.542997, -1.88558, 0.354851, -1.88618, 0.352315, 0.00059998, 0.00253543, 0.00260545
0.543997, -1.88245, 0.354986, -1.88305, 0.35245, 0.000600219, 0.00253659, 0.00260664
0.544997, -1.87932, 0.355112, -1.87992, 0.352574, 0.000600696, 0.00253773, 0.00260785
0.545997, -1.8762, 0.355229, -1.8768, 0.352689, 0.000600934, 0.00253993, 0.00261005
0.546997, -1.87307, 0.355336, -1.87367, 0.352796, 0.000601053, 0.00253999, 0.00261014
0.547997, -1.86995, 0.355434, -1.87055, 0.352892, 0.000601649, 0.00254184, 0.00261207
0.548997, -1.86683, 0.355523, -1.86744, 0.35298, 0.000601768, 0.00254264, 0.00261288
0.549996, -1.86372, 0.355602, -1.86432, 0.353058, 0.000602126, 0.00254419, 0.00261448
0.550996, -1.8606, 0.355673, -1.86121, 0.353127, 0.000602484, 0.0025458, 0.00261612
0.551996, -1.85749, 0.355734, -1.85809, 0.353187, 0.000602841, 0.0025464, 0.00261679
0.552996, -1.85438, 0.355786, -1.85498, 0.353238, 0.000603199, 0.00254777, 0.0026182
0.553996, -1.85127, 0.355828, -1.85188, 0.353279, 0.000603318, 0.00254923, 0.00261965
0.554996, -1.84817, 0.355862, -1.84877, 0.353311, 0.000603914, 0.0025501, 0.00262063
0.555996, -1.84506, 0.355886, -1.84567, 0.353335, 0.000604033, 0.00255105, 0.00262159
0.556996, -1.84196, 0.355901, -1.84257, 0.353349, 0.000604391, 0.00255212, 0.00262271
0.557996, -1.83886, 0.355907, -1.83947, 0.353353, 0.000604749, 0.00255406, 0.00262468
0.558996, -1.83577, 0.355903, -1.83637, 0.353349, 0.000604868, 0.00255436, 0.002625
0.559996, -1.83267, 0.355891, -1.83328, 0.353335, 0.000605226, 0.00255623, 0.00262691
0.560996, -1.82958, 0.355869, -1.83018, 0.353313, 0.000605464, 0.0025565, 0.00262722
0.561996, -1.82649, 0.355839, -1.82709, 0.353281, 0.000605941, 0.00255802, 0.00262881
0.562996, -1.8234, 0.355799, -1.824, 0.35324, 0.000606179, 0.00255904, 0.00262985
0.563996, -1.82031, 0.35575, -1.82092, 0.35319, 0.000606418, 0.00256026, 0.0026311
0.564996, -1.81723, 0.355692, -1.81783, 0.353131, 0.000606656, 0.00256097, 0.00263185
0.565996, -1.81414, 0.355625, -1.81475, 0.353063, 0.000607014, 0.00256228, 0.0026332
0.566996, -1.81106, 0.355549, -1.81167, 0.352985, 0.000607371, 0.00256383, 0.0026348
0.567996, -1.80799, 0.355464, -1.80859, 0.352899, 0.000607491, 0.00256458, 0.00263555
0.568996, -1.80491, 0.35537, -1.80552, 0.352805, 0.000607967, 0.00256488, 0.00263595
0.569996, -1.80184, 0.355267, -1.80244, 0.352701, 0.000607967, 0.00256616, 0.00263719
0.570996, -1.79876, 0.355155, -1.79937, 0.352587, 0.000608444, 0.00256774, 0.00263884
0.571996, -1.79569, 0.355033, -1.7963, 0.352465, 0.000608802, 0.0025689, 0.00264005
0.572996, -1.79263, 0.354903, -1.79324, 0.352334, 0.000608921, 0.00256968, 0.00264084
0.573996, -1.78956, 0.354764, -1.79017, 0.352193, 0.000609398, 0.00257078, 0.00264202
0.574996, -1.7865, 0.354616, -1.78711, 0.352044, 0.000609636, 0.00257185, 0.00264312
0.575996, -1.78344, 0.354459, -1.78405, 0.351887, 0.000609756, 0.00257257, 0.00264384
0.576996, -1.78038, 0.354293, -1.78099, 0.35172, 0.000609875, 0.00257364, 0.00264491
0.577996, -1.77732, 0.354118, -1.77793, 0.351543, 0.00061059, 0.0025751, 0.0026465
0.578996, -1.77427, 0.353935, -1.77488, 0.351359, 0.00061059, 0.00257552, 0.00264691
0.579996, -1.77121, 0.353742, -1.77182, 0.351166, 0.000610709, 0.00257632, 0.00264772
0.580996, -1.76816, 0.35354, -1.76877, 0.350963, 0.000611186, 0.00257754, 0.00264901
0.581996, -1.76511, 0.35333, -1.76572, 0.350751, 0.000611424, 0.00257882, 0.00265032
0.582996, -1.76207, 0.353111, -1.76268, 0.350531, 0.000611544, 0.00257984, 0.00265133
0.583996, -1.75902, 0.352883, -1.75963, 0.350303, 0.000611782, 0.00257987, 0.00265141
0.584996, -1.75598, 0.352646, -1.75659, 0.350064, 0.000612259, 0.00258178, 0.00265338
0.585996, -1.75294, 0.3524, -1.75355, 0.349818, 0.000612378, 0.00258201, 0.00265364
0.586996, -1.7499, 0.352145, -1.75051, 0.349562, 0.000612617, 0.00258309, 0.00265474
0.587996, -1.74686, 0.351882, -1.74747, 0.349298, 0.000612974, 0.00258395, 0.00265566
0.588996, -1.74383, 0.351609, -1.74444, 0.349024, 0.000613213, 0.00258532, 0.00265705
0.589996, -1.74079, 0.351328, -1.74141, 0.348743, 0.000613213, 0.00258541, 0.00265714
0.590996, -1.73776, 0.351039, -1.73838, 0.348452, 0.000613809, 0.00258711, 0.00265893
0.591996, -1.73474, 0.35074, -1.73535, 0.348152, 0.000613809, 0.00258827, 0.00266006
0.592996, -1.73171, 0.350433, -1.73232, 0.347845, 0.000613928, 0.00258821, 0.00266003
0.593996, -1.72869, 0.350117, -1.7293, 0.347528, 0.000614166, 0.00258908, 0.00266092
0.594996, -1.72566, 0.349792, -1.72628, 0.347202, 0.000614524, 0.00259015, 0.00266205
0.595996, -1.72264, 0.349459, -1.72326, 0.346867, 0.000615001, 0.00259146, 0.00266344
0.596996, -1.71962, 0.349117, -1.72024, 0.346524, 0.000615358, 0.0025923, 0.00266433
0.597996, -1.71661, 0.348766, -1.71722, 0.346173, 0.000615358, 0.00259265, 0.00266468
0.598996, -1.71359, 0.348406, -1.71421, 0.345813, 0.000615478, 0.00259364, 0.00266566
0.599996, -1.71058, 0.348038, -1.7112, 0.345444, 0.000615716, 0.0025942, 0.00266627
0.600996, -1.70757, 0.347661, -1.70819, 0.345066, 0.000616074, 0.00259504, 0.00266716
0.601996, -1.70456, 0.347276, -1.70518, 0.344679, 0.00061655, 0.00259653, 0.00266872
0.602996, -1.70156, 0.346882, -1.70217, 0.344285, 0.000616431, 0.00259727, 0.00266942
0.603996, -1.69855, 0.346479, -1.69917, 0.343881, 0.00061667, 0.00259763, 0.00266982
0.604996, -1.69555, 0.346068, -1.69617, 0.34347, 0.000616908, 0.00259832, 0.00267055
0.605996, -1.69255, 0.345648, -1.69317, 0.343049, 0.000617027, 0.00259933, 0.00267156
0.606996, -1.68955, 0.345219, -1.69017, 0.342619, 0.000617504, 0.00259998, 0.00267231
0.607996, -1.68656, 0.344782, -1.68717, 0.342182, 0.000617385, 0.00260031, 0.0026726
0.608996, -1.68356, 0.344337, -1.68418, 0.341735, 0.000617743, 0.00260139, 0.00267373
0.609996, -1.68057, 0.343883, -1.68119, 0.34128, 0.000617981, 0.00260249, 0.00267485
0.610996, -1.67758, 0.34342, -1.6782, 0.340817, 0.0006181, 0.00260255, 0.00267494
0.611996, -1.67459, 0.342949, -1.67521, 0.340345, 0.000618696, 0.00260374, 0.00267624
0.612996, -1.67161, 0.342469, -1.67222, 0.339865, 0.000618696, 0.00260428, 0.00267676
0.613996, -1.66862, 0.341981, -1.66924, 0.339375, 0.000619054, 0.00260526, 0.0026778
0.614996, -1.66564, 0.341484, -1.66626, 0.338878, 0.000619173, 0.00260597, 0.00267852
0.615996, -1.66266, 0.340979, -1.66328, 0.338372, 0.000619173, 0.00260681, 0.00267933
0.616996, -1.65968, 0.340465, -1.6603, 0.337857, 0.00061965, 0.00260773, 0.00268034
0.617996, -1.6567, 0.339943, -1.65732, 0.337335, 0.000619769, 0.00260773, 0.00268037
0.618996, -1.65373, 0.339412, -1.65435, 0.336803, 0.000620008, 0.00260893, 0.00268159
0.619996, -1.65076, 0.338873, -1.65138, 0.336264, 0.000620246, 0.00260955, 0.00268225
0.620996, -1.64779, 0.338326, -1.64841, 0.335716, 0.000620365, 0.00260997, 0.00268268
0.621996, -1.64482, 0.33777, -1.64544, 0.335159, 0.000620484, 0.00261092, 0.00268364
0.622996, -1.64185, 0.337206, -1.64247, 0.334594, 0.000620842, 0.00261134, 0.00268413
0.623996, -1.63889, 0.336633, -1.63951, 0.33402, 0.000620842, 0.00261268, 0.00268543
0.624996, -1.63593, 0.336052, -1.63655, 0.333439, 0.000621319, 0.00261313, 0.00268598
0.625996, -1.63297, 0.335462, -1.63359, 0.332849, 0.000621438, 0.00261346, 0.00268632
0.626996, -1.63001, 0.334865, -1.63063, 0.332251, 0.000621319, 0.00261399, 0.00268682
0.627995, -1.62705, 0.334259, -1.62767, 0.331644, 0.000621676, 0.00261441, 0.00268731
0.628995, -1.62409, 0.333644, -1.62472, 0.331029, 0.000621796, 0.00261542, 0.00268832
0.629995, -1.62114, 0.333021, -1.62176, 0.330405, 0.000622034, 0.00261599, 0.00268893
0.630995, -1.61819, 0.33239, -1.61881, 0.329773, 0.000622272, 0.00261682, 0.00268979
0.631995, -1.61524, 0.331751, -1.61586, 0.329134, 0.000622511, 0.00261688, 0.00268991
0.632995, -1.6123, 0.331103, -1.61292, 0.328485, 0.000622749, 0.00261828, 0.00269132
0.633995, -1.60935, 0.330447, -1.60997, 0.327828, 0.000623107, 0.0026193, 0.00269239
0.634995, -1.60641, 0.329783, -1.60703, 0.327164, 0.000622988, 0.00261882, 0.0026919
0.635995, -1.60347, 0.329111, -1.60409, 0.32649, 0.000623345, 0.00262046, 0.00269358
0.636995, -1.60053, 0.32843, -1.60115, 0.325809, 0.000623465, 0.002621, 0.00269413
0.637995, -1.59759, 0.327741, -1.59821, 0.32512, 0.000623345, 0.00262046, 0.00269358
0.638995, -1.59465, 0.327044, -1.59528, 0.324422, 0.000623703, 0.00262135, 0.00269453
0.639995, -1.59172, 0.326338, -1.59234, 0.323717, 0.000623822, 0.00262153, 0.00269473
0.640995, -1.58879, 0.325625, -1.58941, 0.323002, 0.00062418, 0.00262281, 0.00269606
0.641995, -1.58586, 0.324903, -1.58648, 0.322279, 0.000624537, 0.00262341, 0.00269672
0.642995, -1.58293, 0.324173, -1.58355, 0.321549, 0.000624418, 0.00262335, 0.00269664
0.643995, -1.58, 0.323435, -1.58063, 0.32081, 0.000624776, 0.00262442, 0.00269777
0.644995, -1.57708, 0.322688, -1.57771, 0.320063, 0.000624895, 0.0026252, 0.00269855
0.645995, -1.57416, 0.321934, -1.57478, 0.319309, 0.000625253, 0.00262532, 0.00269875
0.646995, -1.57124, 0.321171, -1.57186, 0.318546, 0.000625134, 0.00262552, 0.00269892
0.647995, -1.56832, 0.320401, -1.56894, 0.317774, 0.000625491, 0.00262621, 0.00269967
0.648995, -1.5654, 0.319622, -1.56603, 0.316995, 0.00062561, 0.00262627, 0.00269976
0.649995, -1.56249, 0.318835, -1.56311, 0.316208, 0.000625491, 0.00262645, 0.0026999
0.650995, -1.55958, 0.31804, -1.5602, 0.315412, 0.000625968, 0.00262785, 0.00270138
0.651995, -1.55666, 0.317237, -1.55729, 0.314608, 0.000626206, 0.00262833, 0.00270189
0.652995, -1.55376, 0.316425, -1.55438, 0.313797, 0.000626206, 0.00262824, 0.00270181
0.653995, -1.55085, 0.315606, -1.55148, 0.312978, 0.000626206, 0.0026283, 0.00270187
0.654995, -1.54794, 0.314779, -1.54857, 0.312149, 0.000626445, 0.00262961, 0.0027032
0.655995, -1.54504, 0.313943, -1.54567, 0.311314, 0.000626564, 0.00262967, 0.00270328
0.656995, -1.54214, 0.3131, -1.54277, 0.310469, 0.000626683, 0.00263065, 0.00270427
0.657995, -1.53924, 0.312249, -1.53987, 0.309618, 0.000626802, 0.00263077, 0.00270441
0.658995, -1.53634, 0.311389, -1.53697, 0.308758, 0.000627041, 0.00263146, 0.00270513
0.659995, -1.53345, 0.310522, -1.53407, 0.307891, 0.000627279, 0.00263095, 0.00270469
0.660995, -1.53055, 0.309646, -1.53118, 0.307014, 0.000627279, 0.00263211, 0.00270583
0.661995, -1.52766, 0.308763, -1.52829, 0.306131, 0.000627398, 0.00263244, 0.00270617
0.662995, -1.52477, 0.307872, -1.5254, 0.305239, 0.000627518, 0.00263232, 0.00270608
0.663995, -1.52188, 0.306972, -1.52251, 0.304339, 0.000627756, 0.0026339, 0.00270768
0.664995, -1.51899, 0.306065, -1.51962, 0.303432, 0.000627756, 0.00263324, 0.00270704
0.665995, -1.51611, 0.30515, -1.51674, 0.302515, 0.000627875, 0.00263467, 0.00270846
0.666995, -1.51323, 0.304227, -1.51385, 0.301592, 0.000627995, 0.00263497, 0.00270877
0.667995, -1.51035, 0.303296, -1.51097, 0.300661, 0.000628233, 0.00263488, 0.00270874
