time, x, y, aX, aY, DX, DY, Error
0.368999, -2.46644, 0.175396, -2.46645, 0.175393, 3.8147e-06, 2.63751e-06, 4.63771e-06
0.369999, -2.46289, 0.177356, -2.46289, 0.177352, 3.8147e-06, 3.15905e-06, 4.95293e-06
0.370999, -2.45933, 0.179303, -2.45934, 0.179301, 3.8147e-06, 2.42889e-06, 4.52232e-06
0.371999, -2.45579, 0.18124, -2.45579, 0.181237, 3.8147e-06, 2.71201e-06, 4.68048e-06
0.372999, -2.45224, 0.183164, -2.45224, 0.183161, 4.05312e-06, 2.6077e-06, 4.81953e-06
0.373999, -2.4487, 0.185077, -2.4487, 0.185074, 4.05312e-06, 2.48849e-06, 4.75609e-06
0.374999, -2.44515, 0.186978, -2.44516, 0.186975, 4.29153e-06, 2.36928e-06, 4.90212e-06
0.375999, -2.44162, 0.188867, -2.44162, 0.188864, 4.29153e-06, 2.96533e-06, 5.21636e-06
0.376999, -2.43808, 0.190745, -2.43809, 0.190741, 4.29153e-06, 3.47197e-06, 5.52013e-06
0.377999, -2.43455, 0.192611, -2.43455, 0.192608, 4.52995e-06, 2.83122e-06, 5.34194e-06
0.378999, -2.43102, 0.194465, -2.43102, 0.194462, 4.29153e-06, 2.96533e-06, 5.21636e-06
0.379999, -2.42749, 0.196308, -2.4275, 0.196305, 4.29153e-06, 3.17395e-06, 5.33772e-06
0.380999, -2.42397, 0.198139, -2.42397, 0.198137, 4.29153e-06, 2.75671e-06, 5.10066e-06
0.381999, -2.42044, 0.199959, -2.42045, 0.199956, 4.52995e-06, 3.15905e-06, 5.52268e-06
0.382999, -2.41692, 0.201767, -2.41693, 0.201764, 4.52995e-06, 2.96533e-06, 5.41421e-06
0.383999, -2.41341, 0.203564, -2.41341, 0.20356, 4.52995e-06, 3.14415e-06, 5.51417e-06
0.384999, -2.40989, 0.205349, -2.4099, 0.205346, 4.52995e-06, 3.01003e-06, 5.43882e-06
0.385999, -2.40638, 0.207122, -2.40639, 0.207119, 4.52995e-06, 3.03984e-06, 5.45537e-06
0.386999, -2.40287, 0.208884, -2.40288, 0.208881, 4.52995e-06, 3.24845e-06, 5.57431e-06
0.387999, -2.39937, 0.210635, -2.39937, 0.210632, 4.52995e-06, 2.93553e-06, 5.39794e-06
0.388999, -2.39587, 0.212374, -2.39587, 0.212371, 5.00679e-06, 3.20375e-06, 5.94407e-06
0.389999, -2.39236, 0.214101, -2.39237, 0.214099, 4.52995e-06, 2.6226e-06, 5.23436e-06
0.390999, -2.38887, 0.215817, -2.38887, 0.215815, 4.76837e-06, 2.87592e-06, 5.56851e-06
0.391998, -2.38537, 0.217522, -2.38538, 0.217519, 4.76837e-06, 2.92063e-06, 5.59173e-06
0.392998, -2.38188, 0.219216, -2.38188, 0.219213, 5.00679e-06, 2.87592e-06, 5.77398e-06
0.393998, -2.37839, 0.220897, -2.37839, 0.220894, 5.00679e-06, 3.11434e-06, 5.89636e-06
0.394998, -2.3749, 0.222568, -2.37491, 0.222565, 5.24521e-06, 3.30806e-06, 6.20125e-06
0.395998, -2.37142, 0.224227, -2.37142, 0.224224, 5.00679e-06, 2.74181e-06, 5.70837e-06
0.396998, -2.36794, 0.225875, -2.36794, 0.225872, 5.00679e-06, 2.87592e-06, 5.77398e-06
0.397998, -2.36446, 0.227512, -2.36446, 0.227508, 5.00679e-06, 3.59118e-06, 6.16154e-06
0.398998, -2.36098, 0.229137, -2.36098, 0.229134, 5.00679e-06, 2.77162e-06, 5.72274e-06
0.399998, -2.35751, 0.230751, -2.35751, 0.230747, 5.00679e-06, 3.39746e-06, 6.05068e-06
0.400998, -2.35403, 0.232353, -2.35404, 0.23235, 5.00679e-06, 3.35276e-06, 6.02569e-06
0.401998, -2.35057, 0.233945, -2.35057, 0.233942, 5.00679e-06, 2.99513e-06, 5.83428e-06
0.402998, -2.3471, 0.235525, -2.3471, 0.235521, 5.00679e-06, 3.42727e-06, 6.06746e-06
0.403998, -2.34364, 0.237093, -2.34364, 0.23709, 5.00679e-06, 3.21865e-06, 5.95211e-06
0.404998, -2.34017, 0.238651, -2.34018, 0.238648, 5.00679e-06, 2.99513e-06, 5.83428e-06
0.405998, -2.33672, 0.240197, -2.33672, 0.240195, 5.00679e-06, 2.75671e-06, 5.71554e-06
0.406998, -2.33326, 0.241733, -2.33327, 0.241729, 5.00679e-06, 3.24845e-06, 5.96828e-06
0.407998, -2.32981, 0.243257, -2.32981, 0.243254, 4.76837e-06, 3.03984e-06, 5.65491e-06
0.408998, -2.32636, 0.244769, -2.32636, 0.244767, 4.76837e-06, 2.87592e-06, 5.56851e-06
0.409998, -2.32291, 0.246271, -2.32291, 0.246268, 5.00679e-06, 3.59118e-06, 6.16154e-06
0.410998, -2.31946, 0.247762, -2.31947, 0.247759, 5.24521e-06, 3.06964e-06, 6.07741e-06
0.411998, -2.31602, 0.249241, -2.31603, 0.249238, 5.24521e-06, 3.33786e-06, 6.2172e-06
0.412998, -2.31258, 0.250709, -2.31259, 0.250706, 5.24521e-06, 3.33786e-06, 6.2172e-06
0.413998, -2.30914, 0.252167, -2.30915, 0.252164, 5.24521e-06, 3.09944e-06, 6.09252e-06
0.414998, -2.30571, 0.253613, -2.30571, 0.25361, 5.24521e-06, 2.98023e-06, 6.03274e-06
0.415998, -2.30228, 0.255048, -2.30228, 0.255045, 5.24521e-06, 3.01003e-06, 6.04752e-06
0.416998, -2.29885, 0.256472, -2.29885, 0.256469, 5.24521e-06, 2.5928e-06, 5.85105e-06
0.417998, -2.29542, 0.257885, -2.29542, 0.257882, 5.48363e-06, 2.83122e-06, 6.17138e-06
0.418998, -2.29199, 0.259287, -2.292, 0.259284, 5.48363e-06, 3.24845e-06, 6.37359e-06
0.419998, -2.28857, 0.260678, -2.28858, 0.260675, 5.48363e-06, 3.15905e-06, 6.32849e-06
0.420998, -2.28515, 0.262058, -2.28516, 0.262055, 5.48363e-06, 2.92063e-06, 6.21291e-06
0.421998, -2.28174, 0.263427, -2.28174, 0.263423, 5.72205e-06, 3.27826e-06, 6.5946e-06
0.422998, -2.27832, 0.264785, -2.27833, 0.264782, 5.72205e-06, 3.15905e-06, 6.53616e-06
0.423998, -2.27491, 0.266132, -2.27492, 0.266128, 5.72205e-06, 3.42727e-06, 6.66993e-06
0.424998, -2.2715, 0.267468, -2.27151, 0.267465, 5.72205e-06, 3.36766e-06, 6.6395e-06
0.425998, -2.26809, 0.268793, -2.2681, 0.26879, 5.48363e-06, 2.89083e-06, 6.19895e-06
0.426998, -2.26469, 0.270108, -2.2647, 0.270105, 5.72205e-06, 3.06964e-06, 6.49342e-06
0.427998, -2.26129, 0.271411, -2.26129, 0.271408, 5.96046e-06, 3.21865e-06, 6.77398e-06
0.428998, -2.25789, 0.272704, -2.25789, 0.2727, 5.72205e-06, 3.33786e-06, 6.62443e-06
0.429998, -2.25449, 0.273985, -2.2545, 0.273982, 5.96046e-06, 3.06964e-06, 6.70446e-06
0.430998, -2.2511, 0.275256, -2.2511, 0.275253, 5.96046e-06, 2.92063e-06, 6.63756e-06
0.431998, -2.24771, 0.276516, -2.24771, 0.276513, 5.96046e-06, 2.92063e-06, 6.63756e-06
0.432998, -2.24432, 0.277765, -2.24432, 0.277762, 5.96046e-06, 3.30806e-06, 6.81692e-06
0.433998, -2.24093, 0.279004, -2.24094, 0.279001, 5.96046e-06, 3.03984e-06, 6.69087e-06
0.434998, -2.23755, 0.280232, -2.23755, 0.280228, 6.19888e-06, 3.18885e-06, 6.971e-06
0.435998, -2.23417, 0.281448, -2.23417, 0.281445, 6.19888e-06, 3.39746e-06, 7.06887e-06
0.436998, -2.23079, 0.282655, -2.23079, 0.282652, 6.19888e-06, 2.98023e-06, 6.87808e-06
0.437998, -2.22741, 0.28385, -2.22742, 0.283847, 5.96046e-06, 2.68221e-06, 6.53616e-06
0.438998, -2.22404, 0.285035, -2.22404, 0.285031, 6.4373e-06, 3.21865e-06, 7.19712e-06
0.439998, -2.22066, 0.286208, -2.22067, 0.286205, 6.19888e-06, 3.03984e-06, 6.90411e-06
0.440998, -2.21729, 0.287372, -2.2173, 0.287369, 6.4373e-06, 2.89083e-06, 7.05661e-06
0.441998, -2.21393, 0.288524, -2.21393, 0.288521, 6.4373e-06, 3.12924e-06, 7.15758e-06
0.442998, -2.21056, 0.289666, -2.21057, 0.289663, 6.4373e-06, 3.06964e-06, 7.13173e-06
0.443998, -2.2072, 0.290797, -2.20721, 0.290794, 6.4373e-06, 3.09944e-06, 7.14461e-06
0.444998, -2.20384, 0.291918, -2.20385, 0.291915, 6.4373e-06, 2.83122e-06, 7.0324e-06
0.445998, -2.20049, 0.293028, -2.20049, 0.293025, 6.67572e-06, 3.03984e-06, 7.33525e-06
0.446998, -2.19713, 0.294127, -2.19714, 0.294124, 6.67572e-06, 3.01003e-06, 7.32295e-06
0.447998, -2.19378, 0.295216, -2.19379, 0.295213, 6.67572e-06, 2.74181e-06, 7.21684e-06
0.448998, -2.19043, 0.296294, -2.19044, 0.296291, 6.67572e-06, 2.98023e-06, 7.31075e-06
0.449998, -2.18709, 0.297361, -2.18709, 0.297359, 6.67572e-06, 2.65241e-06, 7.18335e-06
0.450998, -2.18374, 0.298418, -2.18375, 0.298415, 6.67572e-06, 3.18885e-06, 7.39824e-06
0.451998, -2.1804, 0.299465, -2.18041, 0.299462, 6.91414e-06, 2.86102e-06, 7.4827e-06
0.452998, -2.17706, 0.300501, -2.17707, 0.300498, 6.91414e-06, 2.71201e-06, 7.427e-06
0.453998, -2.17372, 0.301526, -2.17373, 0.301523, 6.91414e-06, 3.12924e-06, 7.5893e-06
0.454998, -2.17039, 0.302541, -2.1704, 0.302538, 6.91414e-06, 3.06964e-06, 7.56492e-06
0.455998, -2.16706, 0.303545, -2.16706, 0.303543, 6.91414e-06, 2.5332e-06, 7.36359e-06
0.456998, -2.16373, 0.304539, -2.16373, 0.304536, 6.91414e-06, 2.95043e-06, 7.51734e-06
0.457998, -2.1604, 0.305523, -2.16041, 0.305519, 7.15256e-06, 3.27826e-06, 7.86804e-06
0.458998, -2.15708, 0.306496, -2.15708, 0.306493, 7.15256e-06, 2.47359e-06, 7.56821e-06
0.459998, -2.15375, 0.307458, -2.15376, 0.307456, 7.15256e-06, 2.68221e-06, 7.63893e-06
0.460998, -2.15043, 0.30841, -2.15044, 0.308407, 7.15256e-06, 3.54648e-06, 7.98352e-06
0.461998, -2.14712, 0.309352, -2.14712, 0.30935, 7.15256e-06, 2.23517e-06, 7.49367e-06
0.462998, -2.1438, 0.310284, -2.14381, 0.310281, 7.15256e-06, 3.03984e-06, 7.77172e-06
0.463998, -2.14049, 0.311205, -2.1405, 0.311202, 7.15256e-06, 2.77162e-06, 7.67078e-06
0.464998, -2.13718, 0.312115, -2.13719, 0.312112, 7.39098e-06, 3.21865e-06, 8.0614e-06
0.465998, -2.13387, 0.313015, -2.13388, 0.313013, 7.15256e-06, 2.6226e-06, 7.61821e-06
0.466998, -2.13056, 0.313905, -2.13057, 0.313903, 7.62939e-06, 2.77162e-06, 8.11724e-06
0.467998, -2.12726, 0.314785, -2.12727, 0.314782, 7.62939e-06, 2.6226e-06, 8.06757e-06
0.468998, -2.12396, 0.315654, -2.12397, 0.315652, 7.62939e-06, 2.5332e-06, 8.03895e-06
0.469997, -2.12066, 0.316513, -2.12067, 0.31651, 7.62939e-06, 3.21865e-06, 8.28054e-06
0.470997, -2.11737, 0.317362, -2.11737, 0.317359, 7.39098e-06, 2.92063e-06, 7.94711e-06
0.471997, -2.11407, 0.3182, -2.11408, 0.318198, 7.39098e-06, 2.74181e-06, 7.88315e-06
0.472997, -2.11078, 0.319029, -2.11079, 0.319026, 7.39098e-06, 3.03984e-06, 7.99169e-06
0.473997, -2.10749, 0.319847, -2.1075, 0.319844, 7.39098e-06, 2.38419e-06, 7.76601e-06
0.474997, -2.10421, 0.320654, -2.10422, 0.320652, 7.39098e-06, 2.5928e-06, 7.83257e-06
0.475997, -2.10092, 0.321452, -2.10093, 0.32145, 7.15256e-06, 2.23517e-06, 7.49367e-06
0.476997, -2.09764, 0.322239, -2.09765, 0.322236, 7.39098e-06, 2.77162e-06, 7.89357e-06
0.477997, -2.09436, 0.323016, -2.09437, 0.323014, 7.15256e-06, 2.41399e-06, 7.54893e-06
0.478997, -2.09109, 0.323783, -2.0911, 0.32378, 7.39098e-06, 3.33786e-06, 8.10974e-06
0.479997, -2.08781, 0.32454, -2.08782, 0.324538, 7.15256e-06, 2.32458e-06, 7.52082e-06
0.480997, -2.08454, 0.325287, -2.08455, 0.325284, 7.15256e-06, 2.5928e-06, 7.608e-06
0.481997, -2.08127, 0.326023, -2.08128, 0.326021, 7.39098e-06, 2.38419e-06, 7.76601e-06
0.482997, -2.078, 0.32675, -2.07801, 0.326748, 7.39098e-06, 2.08616e-06, 7.67975e-06
0.483997, -2.07474, 0.327466, -2.07475, 0.327464, 7.62939e-06, 2.41399e-06, 8.00219e-06
0.484997, -2.07148, 0.328172, -2.07149, 0.328169, 7.62939e-06, 3.01003e-06, 8.2017e-06
0.485997, -2.06822, 0.328868, -2.06822, 0.328866, 7.39098e-06, 2.47359e-06, 7.79392e-06
0.486997, -2.06496, 0.329554, -2.06497, 0.329552, 7.62939e-06, 2.5928e-06, 8.05793e-06
0.487997, -2.0617, 0.33023, -2.06171, 0.330228, 7.62939e-06, 2.32458e-06, 7.97567e-06
0.488997, -2.05845, 0.330896, -2.05846, 0.330894, 7.62939e-06, 2.74181e-06, 8.10711e-06
0.489997, -2.0552, 0.331552, -2.05521, 0.33155, 7.86781e-06, 2.44379e-06, 8.2386e-06
0.490997, -2.05195, 0.332198, -2.05196, 0.332196, 7.62939e-06, 2.5034e-06, 8.02961e-06
0.491997, -2.04871, 0.332834, -2.04871, 0.332832, 7.62939e-06, 2.563e-06, 8.04839e-06
0.492997, -2.04546, 0.33346, -2.04547, 0.333457, 7.86781e-06, 2.65241e-06, 8.30288e-06
0.493997, -2.04222, 0.334076, -2.04223, 0.334074, 7.86781e-06, 2.44379e-06, 8.2386e-06
0.494997, -2.03898, 0.334682, -2.03899, 0.33468, 7.86781e-06, 1.93715e-06, 8.10278e-06
0.495997, -2.03574, 0.335278, -2.03575, 0.335276, 7.86781e-06, 2.563e-06, 8.27475e-06
0.496997, -2.03251, 0.335864, -2.03252, 0.335862, 8.10623e-06, 2.20537e-06, 8.40087e-06
0.497997, -2.02928, 0.33644, -2.02928, 0.336438, 7.86781e-06, 2.29478e-06, 8.19564e-06
0.498997, -2.02605, 0.337007, -2.02606, 0.337004, 7.86781e-06, 2.5034e-06, 8.25648e-06
0.499997, -2.02282, 0.337563, -2.02283, 0.33756, 8.10623e-06, 2.83122e-06, 8.58643e-06
0.500997, -2.01959, 0.33811, -2.0196, 0.338108, 8.10623e-06, 2.20537e-06, 8.40087e-06
0.501997, -2.01637, 0.338646, -2.01638, 0.338644, 7.86781e-06, 2.44379e-06, 8.2386e-06
0.502997, -2.01315, 0.339173, -2.01316, 0.339172, 8.10623e-06, 1.78814e-06, 8.30111e-06
0.503997, -2.00993, 0.33969, -2.00994, 0.339688, 8.10623e-06, 1.99676e-06, 8.34853e-06
0.504997, -2.00672, 0.340197, -2.00672, 0.340195, 8.34465e-06, 2.41399e-06, 8.6868e-06
0.505997, -2.0035, 0.340695, -2.00351, 0.340693, 8.10623e-06, 1.93715e-06, 8.33448e-06
0.506997, -2.00029, 0.341182, -2.0003, 0.34118, 8.10623e-06, 2.05636e-06, 8.36299e-06
0.507997, -1.99708, 0.34166, -1.99709, 0.341658, 8.10623e-06, 1.66893e-06, 8.27625e-06
0.508997, -1.99387, 0.342128, -1.99388, 0.342126, 8.34465e-06, 1.87755e-06, 8.55327e-06
0.509997, -1.99067, 0.342586, -1.99068, 0.342584, 8.22544e-06, 1.99676e-06, 8.46433e-06
0.510997, -1.98747, 0.343035, -1.98748, 0.343033, 8.22544e-06, 2.02656e-06, 8.47141e-06
0.511997, -1.98427, 0.343474, -1.98428, 0.343471, 8.34465e-06, 2.32458e-06, 8.66238e-06
0.512997, -1.98107, 0.343903, -1.98108, 0.3439, 8.34465e-06, 2.20537e-06, 8.63116e-06
0.513997, -1.97787, 0.344322, -1.97788, 0.34432, 8.22544e-06, 2.02656e-06, 8.47141e-06
0.514997, -1.97468, 0.344732, -1.97469, 0.344729, 8.22544e-06, 2.17557e-06, 8.50829e-06
0.515997, -1.97149, 0.345132, -1.9715, 0.345129, 8.34465e-06, 2.29478e-06, 8.65443e-06
0.516997, -1.9683, 0.345522, -1.96831, 0.34552, 8.22544e-06, 1.66893e-06, 8.39305e-06
0.517997, -1.96511, 0.345902, -1.96512, 0.345901, 8.46386e-06, 1.75834e-06, 8.64457e-06
0.518997, -1.96193, 0.346273, -1.96194, 0.346272, 8.58307e-06, 1.87755e-06, 8.78603e-06
0.519997, -1.95875, 0.346635, -1.95876, 0.346633, 8.58307e-06, 1.66893e-06, 8.74382e-06
0.520997, -1.95557, 0.346986, -1.95557, 0.346985, 8.46386e-06, 1.49012e-06, 8.59403e-06
0.521997, -1.95239, 0.347329, -1.9524, 0.347327, 8.22544e-06, 1.69873e-06, 8.39902e-06
0.522997, -1.94921, 0.347661, -1.94922, 0.34766, 8.46386e-06, 1.2815e-06, 8.56033e-06
0.523997, -1.94604, 0.347984, -1.94605, 0.347983, 8.34465e-06, 1.2815e-06, 8.44248e-06
0.524997, -1.94287, 0.348297, -1.94288, 0.348295, 8.58307e-06, 2.08616e-06, 8.83296e-06
0.525997, -1.9397, 0.348601, -1.93971, 0.348599, 8.82149e-06, 1.90735e-06, 9.02533e-06
0.526997, -1.93653, 0.348895, -1.93654, 0.348894, 8.9407e-06, 1.84774e-06, 9.12963e-06
0.527997, -1.93337, 0.34918, -1.93338, 0.349179, 8.70228e-06, 1.57952e-06, 8.84446e-06
0.528997, -1.93021, 0.349455, -1.93022, 0.349454, 8.9407e-06, 1.78814e-06, 9.11776e-06
0.529997, -1.92705, 0.349721, -1.92706, 0.349719, 8.82149e-06, 1.78814e-06, 9.00089e-06
0.530997, -1.92389, 0.349977, -1.9239, 0.349976, 8.70228e-06, 1.2517e-06, 8.79184e-06
0.531997, -1.92073, 0.350224, -1.92074, 0.350223, 8.9407e-06, 1.60933e-06, 9.08438e-06
0.532997, -1.91758, 0.350461, -1.91759, 0.35046, 8.82149e-06, 1.43051e-06, 8.93672e-06
0.533997, -1.91443, 0.350689, -1.91444, 0.350688, 8.9407e-06, 1.10269e-06, 9.00844e-06
0.534997, -1.91128, 0.350908, -1.91129, 0.350907, 8.82149e-06, 9.83477e-07, 8.87614e-06
0.535997, -1.90813, 0.351117, -1.90814, 0.351116, 9.05991e-06, 1.10269e-06, 9.12676e-06
0.536997, -1.90499, 0.351316, -1.905, 0.351314, 9.29832e-06, 1.81794e-06, 9.47437e-06
0.537997, -1.90185, 0.351506, -1.90186, 0.351505, 9.17912e-06, 9.83477e-07, 9.23165e-06
0.538997, -1.89871, 0.351687, -1.89872, 0.351686, 9.29832e-06, 1.13249e-06, 9.36704e-06
0.539997, -1.89557, 0.351859, -1.89558, 0.351857, 9.41753e-06, 1.57952e-06, 9.54908e-06
0.540997, -1.89243, 0.352021, -1.89244, 0.352019, 9.41753e-06, 1.2219e-06, 9.49647e-06
0.541997, -1.8893, 0.352173, -1.88931, 0.352172, 9.41753e-06, 1.16229e-06, 9.48899e-06
0.542997, -1.88617, 0.352316, -1.88618, 0.352315, 9.41753e-06, 1.07288e-06, 9.47845e-06
0.543997, -1.88304, 0.35245, -1.88305, 0.35245, 9.41753e-06, 9.53674e-07, 9.4657e-06
0.544997, -1.87991, 0.352575, -1.87992, 0.352574, 9.53674e-06, 8.04663e-07, 9.57063e-06
0.545997, -1.87679, 0.352691, -1.8768, 0.352689, 9.41753e-06, 1.72853e-06, 9.57485e-06
0.546997, -1.87367, 0.352797, -1.87367, 0.352796, 9.29832e-06, 5.36442e-07, 9.31379e-06
0.547997, -1.87054, 0.352893, -1.87055, 0.352892, 9.65595e-06, 1.13249e-06, 9.72214e-06
0.548997, -1.86743, 0.352981, -1.86744, 0.35298, 9.53674e-06, 6.85453e-07, 9.56134e-06
0.549996, -1.86431, 0.353059, -1.86432, 0.353058, 9.65595e-06, 1.01328e-06, 9.70897e-06
0.550996, -1.8612, 0.353128, -1.86121, 0.353127, 9.77516e-06, 1.40071e-06, 9.87501e-06
0.551996, -1.85808, 0.353188, -1.85809, 0.353187, 9.89437e-06, 7.7486e-07, 9.92467e-06
0.552996, -1.85497, 0.353239, -1.85498, 0.353238, 1.00136e-05, 9.53674e-07, 1.00589e-05
0.553996, -1.85187, 0.35328, -1.85188, 0.353279, 9.89437e-06, 1.2219e-06, 9.96953e-06
0.554996, -1.84876, 0.353312, -1.84877, 0.353311, 1.0252e-05, 8.64267e-07, 1.02884e-05
0.555996, -1.84566, 0.353335, -1.84567, 0.353335, 1.01328e-05, 6.25849e-07, 1.01521e-05
0.556996, -1.84256, 0.353349, -1.84257, 0.353349, 1.0252e-05, 5.36442e-07, 1.0266e-05
0.557996, -1.83946, 0.353354, -1.83947, 0.353353, 1.03712e-05, 1.3113e-06, 1.04538e-05
0.558996, -1.83636, 0.353349, -1.83637, 0.353349, 1.0252e-05, 4.47035e-07, 1.02617e-05
0.559996, -1.83327, 0.353336, -1.83328, 0.353335, 1.03712e-05, 1.16229e-06, 1.04361e-05
0.560996, -1.83017, 0.353313, -1.83018, 0.353313, 1.0252e-05, 2.68221e-07, 1.02555e-05
0.561996, -1.82708, 0.353281, -1.82709, 0.353281, 1.03712e-05, 6.55651e-07, 1.03919e-05
0.562996, -1.82399, 0.35324, -1.824, 0.35324, 1.03712e-05, 5.36442e-07, 1.03851e-05
0.563996, -1.82091, 0.35319, -1.82092, 0.35319, 1.03712e-05, 6.25849e-07, 1.03901e-05
0.564996, -1.81782, 0.353131, -1.81783, 0.353131, 1.03712e-05, 2.08616e-07, 1.03733e-05
0.565996, -1.81474, 0.353063, -1.81475, 0.353063, 1.03712e-05, 4.17233e-07, 1.03796e-05
0.566996, -1.81166, 0.352986, -1.81167, 0.352985, 1.04904e-05, 8.64267e-07, 1.0526e-05
0.567996, -1.80858, 0.3529, -1.80859, 0.352899, 1.03712e-05, 5.06639e-07, 1.03836e-05
0.568996, -1.80551, 0.352805, -1.80552, 0.352805, 1.06096e-05, -2.98023e-07, 1.06138e-05
0.569996, -1.80243, 0.352701, -1.80244, 0.352701, 1.03712e-05, -8.9407e-08, 1.03716e-05
0.570996, -1.79936, 0.352587, -1.79937, 0.352587, 1.06096e-05, 4.17233e-07, 1.06178e-05
0.571996, -1.79629, 0.352465, -1.7963, 0.352465, 1.07288e-05, 5.06639e-07, 1.07408e-05
0.572996, -1.79323, 0.352334, -1.79324, 0.352334, 1.06096e-05, 2.08616e-07, 1.06117e-05
0.573996, -1.79016, 0.352194, -1.79017, 0.352193, 1.0848e-05, 2.38419e-07, 1.08507e-05
0.574996, -1.7871, 0.352045, -1.78711, 0.352044, 1.0848e-05, 2.68221e-07, 1.08514e-05
0.575996, -1.78404, 0.351887, -1.78405, 0.351887, 1.07288e-05, -5.96046e-08, 1.0729e-05
0.576996, -1.78098, 0.35172, -1.78099, 0.35172, 1.06096e-05, 0, 1.06096e-05
0.577996, -1.77792, 0.351544, -1.77793, 0.351543, 1.10865e-05, 4.17233e-07, 1.10943e-05
0.578996, -1.77487, 0.351359, -1.77488, 0.351359, 1.0848e-05, -1.78814e-07, 1.08495e-05
0.579996, -1.77181, 0.351165, -1.77182, 0.351166, 1.07288e-05, -3.8743e-07, 1.07358e-05
0.580996, -1.76876, 0.350963, -1.76877, 0.350963, 1.09673e-05, -1.78814e-07, 1.09687e-05
0.581996, -1.76571, 0.350751, -1.76572, 0.350751, 1.09673e-05, 1.19209e-07, 1.09679e-05
0.582996, -1.76267, 0.350531, -1.76268, 0.350531, 1.0848e-05, 1.49012e-07, 1.08491e-05
0.583996, -1.75962, 0.350302, -1.75963, 0.350303, 1.0848e-05, -8.04663e-07, 1.08778e-05
0.584996, -1.75658, 0.350064, -1.75659, 0.350064, 1.12057e-05, 1.49012e-07, 1.12067e-05
0.585996, -1.75354, 0.349817, -1.75355, 0.349818, 1.10865e-05, -5.66244e-07, 1.11009e-05
0.586996, -1.7505, 0.349562, -1.75051, 0.349562, 1.10865e-05, -4.47035e-07, 1.10955e-05
0.587996, -1.74746, 0.349297, -1.74747, 0.349298, 1.12057e-05, -5.36442e-07, 1.12185e-05
0.588996, -1.74443, 0.349024, -1.74444, 0.349024, 1.12057e-05, -1.19209e-07, 1.12063e-05
0.589996, -1.7414, 0.348742, -1.74141, 0.348743, 1.10865e-05, -9.53674e-07, 1.11274e-05
0.590996, -1.73837, 0.348451, -1.73838, 0.348452, 1.14441e-05, -1.78814e-07, 1.14455e-05
0.591996, -1.73534, 0.348152, -1.73535, 0.348152, 1.12057e-05, 5.96046e-08, 1.12058e-05
0.592996, -1.73231, 0.347844, -1.73232, 0.347845, 1.10865e-05, -9.23872e-07, 1.11249e-05
0.593996, -1.72929, 0.347527, -1.7293, 0.347528, 1.10865e-05, -9.83477e-07, 1.113e-05
0.594996, -1.72627, 0.347201, -1.72628, 0.347202, 1.12057e-05, -8.04663e-07, 1.12345e-05
0.595996, -1.72325, 0.346867, -1.72326, 0.346867, 1.14441e-05, -3.8743e-07, 1.14506e-05
0.596996, -1.72023, 0.346524, -1.72024, 0.346524, 1.15633e-05, -4.47035e-07, 1.15719e-05
0.597996, -1.71721, 0.346172, -1.71722, 0.346173, 1.13249e-05, -9.53674e-07, 1.1365e-05
0.598996, -1.7142, 0.345812, -1.71421, 0.345813, 1.12057e-05, -8.34465e-07, 1.12367e-05
0.599996, -1.71119, 0.345443, -1.7112, 0.345444, 1.12057e-05, -1.13249e-06, 1.12628e-05
0.600996, -1.70818, 0.345065, -1.70819, 0.345066, 1.13249e-05, -1.16229e-06, 1.13844e-05
0.601996, -1.70517, 0.344679, -1.70518, 0.344679, 1.16825e-05, -5.06639e-07, 1.16935e-05
0.602996, -1.70216, 0.344284, -1.70217, 0.344285, 1.14441e-05, -6.25849e-07, 1.14612e-05
0.603996, -1.69916, 0.34388, -1.69917, 0.343881, 1.15633e-05, -1.13249e-06, 1.16186e-05
0.604996, -1.69616, 0.343468, -1.69617, 0.34347, 1.15633e-05, -1.2815e-06, 1.16341e-05
0.605996, -1.69316, 0.343047, -1.69317, 0.343049, 1.14441e-05, -1.07288e-06, 1.14943e-05
0.606996, -1.69016, 0.342618, -1.69017, 0.342619, 1.16825e-05, -1.2219e-06, 1.17462e-05
0.607996, -1.68716, 0.34218, -1.68717, 0.342182, 1.14441e-05, -1.69873e-06, 1.15695e-05
0.608996, -1.68417, 0.341734, -1.68418, 0.341735, 1.15633e-05, -1.43051e-06, 1.16515e-05
0.609996, -1.68118, 0.341279, -1.68119, 0.34128, 1.15633e-05, -1.13249e-06, 1.16186e-05
0.610996, -1.67819, 0.340815, -1.6782, 0.340817, 1.15633e-05, -1.84774e-06, 1.171e-05
0.611996, -1.6752, 0.340343, -1.67521, 0.340345, 1.19209e-05, -1.43051e-06, 1.20065e-05
0.612996, -1.67221, 0.339863, -1.67222, 0.339865, 1.16825e-05, -1.66893e-06, 1.18011e-05
0.613996, -1.66923, 0.339374, -1.66924, 0.339375, 1.19209e-05, -1.46031e-06, 1.201e-05
0.614996, -1.66625, 0.338876, -1.66626, 0.338878, 1.18017e-05, -1.51992e-06, 1.18992e-05
0.615996, -1.66327, 0.33837, -1.66328, 0.338372, 1.16825e-05, -1.46031e-06, 1.17734e-05
0.616996, -1.66029, 0.337856, -1.6603, 0.337857, 1.19209e-05, -1.2815e-06, 1.19896e-05
