time, x, y, aX, aY, DX, DY, Error
0.282, -2.78734, -0.0449077, -2.7866, -0.0418953, -0.000745058, -0.00301247, 0.00310324
0.283, -2.78354, -0.0418751, -2.78279, -0.0388511, -0.000747442, -0.00302395, 0.00311496
0.284, -2.77974, -0.0388556, -2.77899, -0.0358212, -0.000749111, -0.00303444, 0.00312554
0.285, -2.77594, -0.0358494, -2.77519, -0.0328029, -0.000751495, -0.00304643, 0.00313775
0.286, -2.77214, -0.0328563, -2.77139, -0.0297982, -0.000753641, -0.0030581, 0.0031496
0.287, -2.76835, -0.0298763, -2.76759, -0.0268075, -0.000755787, -0.00306873, 0.00316043
0.288, -2.76456, -0.0269094, -2.7638, -0.0238292, -0.000758171, -0.00308021, 0.00317215
0.289, -2.76077, -0.0239557, -2.76001, -0.0208632, -0.000760555, -0.00309252, 0.00318467
0.29, -2.75699, -0.021015, -2.75623, -0.017912, -0.000762701, -0.00310302, 0.00319538
0.291, -2.75321, -0.0180875, -2.75244, -0.0149729, -0.000765085, -0.00311455, 0.00320714
0.292, -2.74943, -0.015173, -2.74866, -0.0120466, -0.000767708, -0.00312638, 0.00321926
0.293, -2.74566, -0.0122715, -2.74489, -0.00913405, -0.000770092, -0.00313742, 0.00323055
0.294, -2.74189, -0.00938301, -2.74111, -0.00623393, -0.000772715, -0.00314908, 0.0032425
0.295, -2.73812, -0.00650756, -2.73734, -0.00334716, -0.000775576, -0.0031604, 0.00325417
0.296, -2.73435, -0.00364508, -2.73358, -0.000473022, -0.000778198, -0.00317206, 0.00326612
0.297, -2.73059, -0.00079558, -2.72981, 0.00238764, -0.000781059, -0.00318322, 0.00327765
0.298, -2.72683, 0.00204097, -2.72605, 0.00523603, -0.000784159, -0.00319506, 0.00328988
0.299, -2.72308, 0.00486459, -2.72229, 0.00807071, -0.00078702, -0.00320612, 0.0033013
0.3, -2.71933, 0.00767529, -2.71853, 0.0108931, -0.000790119, -0.00321782, 0.0033134
0.301, -2.71558, 0.0104731, -2.71478, 0.0137025, -0.000793457, -0.00322942, 0.00332547
0.302, -2.71183, 0.013258, -2.71103, 0.0164984, -0.000796556, -0.00324044, 0.00333691
0.303, -2.70809, 0.0160301, -2.70729, 0.0192823, -0.000799894, -0.00325228, 0.0033492
0.304, -2.70435, 0.0187893, -2.70354, 0.0220529, -0.000803471, -0.00326362, 0.00336107
0.305, -2.70061, 0.0215356, -2.6998, 0.0248101, -0.000806808, -0.00327444, 0.00337237
0.306, -2.69688, 0.0242692, -2.69606, 0.0275557, -0.000810862, -0.00328651, 0.00338506
0.307, -2.69314, 0.02699, -2.69233, 0.0302876, -0.000814676, -0.00329767, 0.00339681
0.308, -2.68942, 0.0296979, -2.6886, 0.0330069, -0.000818253, -0.00330897, 0.00340864
0.309, -2.68569, 0.0323932, -2.68487, 0.0357138, -0.000821829, -0.00332063, 0.00342082
0.31, -2.68197, 0.0350756, -2.68114, 0.0384079, -0.000825405, -0.00333229, 0.003433
0.311, -2.67825, 0.0377454, -2.67742, 0.0410891, -0.000828505, -0.00334368, 0.0034448
0.312, -2.67453, 0.0404024, -2.6737, 0.0437572, -0.000831842, -0.00335479, 0.00345638
0.313, -2.67082, 0.0430467, -2.66998, 0.0464131, -0.00083518, -0.00336632, 0.00346837
0.314, -2.66711, 0.0456784, -2.66627, 0.0490563, -0.00083828, -0.00337788, 0.00348035
0.314999, -2.6634, 0.0482974, -2.66256, 0.0516869, -0.000841379, -0.00338948, 0.00349235
0.315999, -2.6597, 0.0509038, -2.65885, 0.0543047, -0.00084424, -0.00340096, 0.00350418
0.316999, -2.65599, 0.0534975, -2.65515, 0.0569098, -0.000847101, -0.00341231, 0.00351589
0.317999, -2.65229, 0.0560786, -2.65145, 0.0595026, -0.000849724, -0.003424, 0.00352786
0.318999, -2.6486, 0.0586471, -2.64775, 0.0620824, -0.000852346, -0.00343528, 0.00353944
0.319999, -2.6449, 0.0612031, -2.64405, 0.0646499, -0.000855207, -0.00344687, 0.00355137
0.320999, -2.64121, 0.0637465, -2.64036, 0.0672045, -0.000857592, -0.00345802, 0.00356277
0.321999, -2.63753, 0.0662773, -2.63667, 0.0697471, -0.000859976, -0.00346979, 0.00357477
0.322999, -2.63384, 0.0687956, -2.63298, 0.0722769, -0.000862598, -0.00348133, 0.0035866
0.323999, -2.63016, 0.0713014, -2.62929, 0.0747944, -0.000865221, -0.00349298, 0.00359854
0.324999, -2.62648, 0.0737947, -2.62561, 0.0772985, -0.000867128, -0.00350378, 0.00360948
0.325999, -2.6228, 0.0762756, -2.62193, 0.0797914, -0.000869513, -0.00351585, 0.00362177
0.326999, -2.61913, 0.078744, -2.61826, 0.0822713, -0.000871897, -0.00352738, 0.00363354
0.327999, -2.61546, 0.0811999, -2.61459, 0.0847383, -0.000873804, -0.00353836, 0.00364466
0.328999, -2.61179, 0.0836434, -2.61092, 0.0871936, -0.000876188, -0.00355021, 0.00365673
0.329999, -2.60813, 0.0860745, -2.60725, 0.0896366, -0.000878572, -0.00356207, 0.00366882
0.330999, -2.60446, 0.0884932, -2.60358, 0.092066, -0.00088048, -0.00357285, 0.00367974
0.331999, -2.60081, 0.0908995, -2.59992, 0.094484, -0.000882387, -0.00358444, 0.00369146
0.332999, -2.59715, 0.0932935, -2.59626, 0.0968896, -0.000884771, -0.00359612, 0.00370336
0.333999, -2.5935, 0.0956751, -2.59261, 0.099283, -0.000886679, -0.00360786, 0.00371522
0.334999, -2.58984, 0.0980444, -2.58896, 0.101663, -0.000888586, -0.00361894, 0.00372643
0.335999, -2.5862, 0.100401, -2.58531, 0.104033, -0.00089097, -0.00363112, 0.00373883
0.336999, -2.58255, 0.102746, -2.58166, 0.106388, -0.000892878, -0.00364213, 0.00374998
0.337999, -2.57891, 0.105078, -2.57801, 0.108732, -0.000894785, -0.00365337, 0.00376135
0.338999, -2.57527, 0.107399, -2.57437, 0.111064, -0.000896931, -0.00366531, 0.00377346
0.339999, -2.57163, 0.109707, -2.57073, 0.113383, -0.000899076, -0.00367687, 0.0037852
0.340999, -2.568, 0.112002, -2.5671, 0.11569, -0.000900984, -0.00368802, 0.00379648
0.341999, -2.56437, 0.114286, -2.56347, 0.117985, -0.000903368, -0.00369981, 0.0038085
0.342999, -2.56074, 0.116557, -2.55984, 0.120268, -0.000905275, -0.00371116, 0.00381998
0.343999, -2.55712, 0.118816, -2.55621, 0.122539, -0.000907183, -0.00372266, 0.0038316
0.344999, -2.5535, 0.121063, -2.55259, 0.124797, -0.000909567, -0.00373428, 0.00384346
0.345999, -2.54988, 0.123298, -2.54896, 0.127044, -0.000911474, -0.00374601, 0.00385531
0.346999, -2.54626, 0.12552, -2.54535, 0.129278, -0.000913858, -0.00375748, 0.00386701
0.347999, -2.54265, 0.127731, -2.54173, 0.1315, -0.000916243, -0.00376938, 0.00387914
0.348999, -2.53904, 0.129929, -2.53812, 0.13371, -0.000918388, -0.00378039, 0.00389035
0.349999, -2.53543, 0.132116, -2.53451, 0.135908, -0.000920773, -0.00379193, 0.00390212
0.350999, -2.53182, 0.13429, -2.5309, 0.138094, -0.000923395, -0.00380385, 0.00391432
0.351999, -2.52822, 0.136452, -2.5273, 0.140267, -0.000925541, -0.00381507, 0.00392573
0.352999, -2.52462, 0.138602, -2.52369, 0.142429, -0.000928164, -0.00382701, 0.00393795
0.353999, -2.52103, 0.14074, -2.52009, 0.144579, -0.000930548, -0.00383821, 0.0039494
0.354999, -2.51743, 0.142867, -2.5165, 0.146717, -0.000933409, -0.00385009, 0.00396162
0.355999, -2.51384, 0.144981, -2.51291, 0.148842, -0.000935793, -0.00386131, 0.00397309
0.356999, -2.51025, 0.147083, -2.50932, 0.150957, -0.000938654, -0.00387365, 0.00398575
0.357999, -2.50667, 0.149173, -2.50573, 0.153057, -0.000941515, -0.00388411, 0.00399659
0.358999, -2.50309, 0.151251, -2.50214, 0.155148, -0.000944376, -0.00389625, 0.00400907
0.359999, -2.49951, 0.153318, -2.49856, 0.157226, -0.000947714, -0.00390792, 0.00402119
0.360999, -2.49593, 0.155372, -2.49498, 0.159291, -0.000950575, -0.00391909, 0.00403273
0.361999, -2.49236, 0.157415, -2.4914, 0.161346, -0.000953913, -0.00393119, 0.00404527
0.362999, -2.48879, 0.159446, -2.48783, 0.163388, -0.000957251, -0.00394253, 0.00405708
0.363999, -2.48522, 0.161464, -2.48426, 0.165419, -0.000960588, -0.00395417, 0.00406918
0.364999, -2.48165, 0.163471, -2.48069, 0.167437, -0.000963926, -0.00396562, 0.00408109
0.365999, -2.47809, 0.165467, -2.47713, 0.169444, -0.000967741, -0.00397757, 0.0040936
0.366999, -2.47453, 0.16745, -2.47356, 0.171439, -0.000971079, -0.00398894, 0.00410544
0.367999, -2.47098, 0.169422, -2.47, 0.173422, -0.000974894, -0.00400043, 0.0041175
0.368999, -2.46742, 0.171381, -2.46645, 0.175393, -0.000978947, -0.00401202, 0.00412973
0.369999, -2.46387, 0.173329, -2.46289, 0.177352, -0.000982761, -0.00402309, 0.00414139
0.370999, -2.46033, 0.175266, -2.45934, 0.179301, -0.000986576, -0.00403541, 0.00415426
0.371999, -2.45678, 0.17719, -2.45579, 0.181237, -0.000990152, -0.00404671, 0.00416608
0.372999, -2.45324, 0.179103, -2.45224, 0.183161, -0.00099349, -0.00405839, 0.00417822
0.373999, -2.4497, 0.181004, -2.4487, 0.185074, -0.000996828, -0.00407009, 0.00419038
0.374999, -2.44616, 0.182894, -2.44516, 0.186975, -0.000999928, -0.00408179, 0.00420248
0.375999, -2.44262, 0.184771, -2.44162, 0.188864, -0.00100303, -0.00409275, 0.00421387
0.376999, -2.43909, 0.186637, -2.43809, 0.190741, -0.00100613, -0.00410381, 0.00422535
0.377999, -2.43556, 0.188492, -2.43455, 0.192608, -0.00100899, -0.00411601, 0.00423788
0.378999, -2.43203, 0.190335, -2.43102, 0.194462, -0.00101209, -0.00412744, 0.00424972
0.379999, -2.42851, 0.192166, -2.4275, 0.196305, -0.00101495, -0.0041388, 0.00426143
0.380999, -2.42499, 0.193986, -2.42397, 0.198137, -0.00101781, -0.00415078, 0.00427374
0.381999, -2.42147, 0.195794, -2.42045, 0.199956, -0.00102019, -0.00416194, 0.00428515
0.382999, -2.41795, 0.19759, -2.41693, 0.201764, -0.00102282, -0.0041737, 0.0042972
0.383999, -2.41444, 0.199375, -2.41341, 0.20356, -0.00102544, -0.00418508, 0.00430888
0.384999, -2.41093, 0.201149, -2.4099, 0.205346, -0.00102782, -0.00419679, 0.00432082
0.385999, -2.40742, 0.202911, -2.40639, 0.207119, -0.00103021, -0.00420834, 0.0043326
0.386999, -2.40391, 0.204661, -2.40288, 0.208881, -0.00103259, -0.00421971, 0.00434422
0.387999, -2.40041, 0.2064, -2.39937, 0.210632, -0.00103498, -0.0042316, 0.00435633
0.388999, -2.39691, 0.208128, -2.39587, 0.212371, -0.00103688, -0.00424293, 0.00436779
0.389999, -2.39341, 0.209844, -2.39237, 0.214099, -0.00103951, -0.0042551, 0.00438023
0.390999, -2.38991, 0.211548, -2.38887, 0.215815, -0.00104141, -0.00426644, 0.0043917
0.391998, -2.38642, 0.213241, -2.38538, 0.217519, -0.00104356, -0.004278, 0.00440345
0.392998, -2.38293, 0.214923, -2.38188, 0.219213, -0.00104547, -0.00428966, 0.00441522
0.393998, -2.37944, 0.216593, -2.37839, 0.220894, -0.00104761, -0.00430103, 0.00442677
0.394998, -2.37596, 0.218252, -2.37491, 0.222565, -0.00104952, -0.00431246, 0.00443833
0.395998, -2.37247, 0.2199, -2.37142, 0.224224, -0.00105166, -0.00432464, 0.00445068
0.396998, -2.36899, 0.221536, -2.36794, 0.225872, -0.00105357, -0.00433615, 0.00446231
0.397998, -2.36552, 0.223161, -2.36446, 0.227508, -0.00105548, -0.00434707, 0.00447337
0.398998, -2.36204, 0.224774, -2.36098, 0.229134, -0.00105739, -0.00435953, 0.00448593
0.399998, -2.35857, 0.226377, -2.35751, 0.230747, -0.00105929, -0.00437053, 0.00449707
0.400998, -2.3551, 0.227968, -2.35404, 0.23235, -0.0010612, -0.00438219, 0.00450885
0.401998, -2.35163, 0.229547, -2.35057, 0.233942, -0.00106311, -0.00439416, 0.00452093
0.402998, -2.34817, 0.231116, -2.3471, 0.235521, -0.00106502, -0.00440533, 0.00453224
0.403998, -2.34471, 0.232673, -2.34364, 0.23709, -0.00106692, -0.00441714, 0.00454416
0.404998, -2.34125, 0.234219, -2.34018, 0.238648, -0.00106883, -0.00442895, 0.0045561
0.405998, -2.33779, 0.235754, -2.33672, 0.240195, -0.00107074, -0.00444077, 0.00456803
0.406998, -2.33434, 0.237278, -2.33327, 0.241729, -0.00107265, -0.00445186, 0.00457926
0.407998, -2.33089, 0.23879, -2.32981, 0.243254, -0.00107479, -0.00446363, 0.0045912
0.408998, -2.32744, 0.240291, -2.32636, 0.244767, -0.0010767, -0.00447536, 0.00460305
0.409998, -2.32399, 0.241781, -2.32291, 0.246268, -0.00107861, -0.00448619, 0.00461403
0.410998, -2.32055, 0.24326, -2.31947, 0.247759, -0.00108051, -0.00449826, 0.00462621
0.411998, -2.31711, 0.244728, -2.31603, 0.249238, -0.00108266, -0.00450952, 0.00463767
0.412998, -2.31367, 0.246185, -2.31259, 0.250706, -0.0010848, -0.00452104, 0.00464937
0.413998, -2.31024, 0.247631, -2.30915, 0.252164, -0.00108695, -0.0045328, 0.0046613
0.414998, -2.3068, 0.249065, -2.30571, 0.25361, -0.0010891, -0.00454442, 0.0046731
0.415998, -2.30337, 0.250489, -2.30228, 0.255045, -0.00109124, -0.00455591, 0.00468478
0.416998, -2.29995, 0.251901, -2.29885, 0.256469, -0.00109363, -0.00456783, 0.00469693
0.417998, -2.29652, 0.253303, -2.29542, 0.257882, -0.00109577, -0.0045791, 0.00470838
0.418998, -2.2931, 0.254693, -2.292, 0.259284, -0.00109816, -0.00459018, 0.00471972
0.419998, -2.28968, 0.256073, -2.28858, 0.260675, -0.00110054, -0.00460178, 0.00473155
0.420998, -2.28626, 0.257441, -2.28516, 0.262055, -0.00110316, -0.00461352, 0.00474358
0.421998, -2.28285, 0.258799, -2.28174, 0.263423, -0.00110555, -0.00462466, 0.00475497
0.422998, -2.27944, 0.260145, -2.27833, 0.264782, -0.00110817, -0.00463629, 0.00476689
0.423998, -2.27603, 0.261481, -2.27492, 0.266128, -0.00111079, -0.00464752, 0.00477842
0.424998, -2.27262, 0.262806, -2.27151, 0.267465, -0.00111365, -0.00465909, 0.00479033
0.425998, -2.26922, 0.264119, -2.2681, 0.26879, -0.00111675, -0.00467107, 0.00480271
0.426998, -2.26581, 0.265422, -2.2647, 0.270105, -0.00111938, -0.00468239, 0.00481433
0.427998, -2.26242, 0.266714, -2.26129, 0.271408, -0.00112224, -0.00469375, 0.00482604
0.428998, -2.25902, 0.267995, -2.25789, 0.2727, -0.00112557, -0.00470513, 0.00483789
0.429998, -2.25563, 0.269265, -2.2545, 0.273982, -0.00112867, -0.00471687, 0.00485003
0.430998, -2.25224, 0.270525, -2.2511, 0.275253, -0.00113201, -0.0047285, 0.00486211
0.431998, -2.24885, 0.271773, -2.24771, 0.276513, -0.00113535, -0.00473997, 0.00487405
0.432998, -2.24546, 0.273011, -2.24432, 0.277762, -0.00113893, -0.00475106, 0.00488566
0.433998, -2.24208, 0.274238, -2.24094, 0.279001, -0.0011425, -0.0047628, 0.00489791
0.434998, -2.2387, 0.275454, -2.23755, 0.280228, -0.00114608, -0.00477412, 0.00490976
0.435998, -2.23532, 0.27666, -2.23417, 0.281445, -0.00114989, -0.00478536, 0.00492158
0.436998, -2.23195, 0.277854, -2.23079, 0.282652, -0.00115395, -0.00479722, 0.00493406
0.437998, -2.22857, 0.279038, -2.22742, 0.283847, -0.001158, -0.00480896, 0.00494642
0.438998, -2.2252, 0.280211, -2.22404, 0.285031, -0.00116134, -0.00481987, 0.00495781
0.439998, -2.22184, 0.281374, -2.22067, 0.286205, -0.00116515, -0.00483149, 0.00497
0.440998, -2.21847, 0.282526, -2.2173, 0.287369, -0.00116849, -0.00484309, 0.00498205
0.441998, -2.21511, 0.283667, -2.21393, 0.288521, -0.00117183, -0.00485429, 0.00499373
0.442998, -2.21175, 0.284797, -2.21057, 0.289663, -0.00117517, -0.0048658, 0.00500569
0.443998, -2.20839, 0.285917, -2.20721, 0.290794, -0.00117826, -0.00487724, 0.00501755
0.444998, -2.20503, 0.287026, -2.20385, 0.291915, -0.00118136, -0.00488895, 0.00502966
0.445998, -2.20168, 0.288124, -2.20049, 0.293025, -0.00118423, -0.00490022, 0.00504128
0.446998, -2.19833, 0.289212, -2.19714, 0.294124, -0.00118709, -0.00491172, 0.00505314
0.447998, -2.19498, 0.29029, -2.19379, 0.295213, -0.00118995, -0.00492346, 0.00506522
0.448998, -2.19163, 0.291356, -2.19044, 0.296291, -0.00119281, -0.0049347, 0.00507681
0.449998, -2.18829, 0.292412, -2.18709, 0.297359, -0.00119543, -0.0049465, 0.0050889
0.450998, -2.18495, 0.293458, -2.18375, 0.298415, -0.00119805, -0.00495741, 0.00510012
0.451998, -2.18161, 0.294493, -2.18041, 0.299462, -0.00120044, -0.00496921, 0.00511215
0.452998, -2.17827, 0.295517, -2.17707, 0.300498, -0.00120282, -0.0049808, 0.00512398
0.453998, -2.17494, 0.296531, -2.17373, 0.301523, -0.00120521, -0.00499183, 0.00513526
0.454998, -2.1716, 0.297535, -2.1704, 0.302538, -0.00120759, -0.00500333, 0.005147
0.455998, -2.16827, 0.298528, -2.16706, 0.303543, -0.00120974, -0.00501531, 0.00515915
0.456998, -2.16495, 0.29951, -2.16373, 0.304536, -0.00121188, -0.00502631, 0.00517034
0.457998, -2.16162, 0.300482, -2.16041, 0.305519, -0.00121379, -0.0050374, 0.00518157
0.458998, -2.1583, 0.301444, -2.15708, 0.306493, -0.00121593, -0.00504965, 0.00519398
0.459998, -2.15498, 0.302395, -2.15376, 0.307456, -0.00121808, -0.00506088, 0.0052054
0.460998, -2.15166, 0.303335, -2.15044, 0.308407, -0.00121999, -0.00507146, 0.00521614
0.461998, -2.14834, 0.304266, -2.14712, 0.30935, -0.0012219, -0.00508422, 0.00522899
0.462998, -2.14503, 0.305186, -2.14381, 0.310281, -0.0012238, -0.00509486, 0.00523978
0.463998, -2.14172, 0.306095, -2.1405, 0.311202, -0.00122571, -0.00510657, 0.00525161
0.464998, -2.13841, 0.306994, -2.13719, 0.312112, -0.00122738, -0.00511757, 0.00526269
0.465998, -2.13511, 0.307883, -2.13388, 0.313013, -0.00122952, -0.00512961, 0.0052749
0.466998, -2.1318, 0.308762, -2.13057, 0.313903, -0.00123096, -0.0051409, 0.00528622
0.467998, -2.1285, 0.30963, -2.12727, 0.314782, -0.00123286, -0.00515249, 0.00529794
0.468998, -2.1252, 0.310488, -2.12397, 0.315652, -0.00123453, -0.00516403, 0.00530954
0.469997, -2.12191, 0.311335, -2.12067, 0.31651, -0.0012362, -0.00517476, 0.00532037
0.470997, -2.11861, 0.312173, -2.11737, 0.317359, -0.00123811, -0.00518647, 0.0053322
0.471997, -2.11532, 0.313, -2.11408, 0.318198, -0.00123978, -0.00519806, 0.00534386
0.472997, -2.11203, 0.313816, -2.11079, 0.319026, -0.00124145, -0.00520918, 0.00535506
0.473997, -2.10875, 0.314623, -2.1075, 0.319844, -0.00124311, -0.00522125, 0.00536719
0.474997, -2.10546, 0.315419, -2.10422, 0.320652, -0.00124478, -0.00523245, 0.00537848
0.475997, -2.10218, 0.316205, -2.10093, 0.32145, -0.00124669, -0.00524423, 0.00539037
0.476997, -2.0989, 0.316981, -2.09765, 0.322236, -0.00124812, -0.0052551, 0.00540129
0.477997, -2.09562, 0.317747, -2.09437, 0.323014, -0.00125003, -0.00526688, 0.00541318
0.478997, -2.09235, 0.318503, -2.0911, 0.32378, -0.00125146, -0.00527737, 0.00542372
0.479997, -2.08907, 0.319248, -2.08782, 0.324538, -0.00125337, -0.00528979, 0.00543625
0.480997, -2.0858, 0.319983, -2.08455, 0.325284, -0.00125527, -0.00530091, 0.00544751
0.481997, -2.08254, 0.320708, -2.08128, 0.326021, -0.00125694, -0.0053125, 0.00545917
0.482997, -2.07927, 0.321423, -2.07801, 0.326748, -0.00125885, -0.00532418, 0.00547098
0.483997, -2.07601, 0.322128, -2.07475, 0.327464, -0.00126052, -0.00533524, 0.00548213
0.484997, -2.07275, 0.322823, -2.07149, 0.328169, -0.00126243, -0.00534603, 0.00549306
0.485997, -2.06949, 0.323508, -2.06822, 0.328866, -0.00126457, -0.00535795, 0.00550516
0.486997, -2.06623, 0.324182, -2.06497, 0.329552, -0.00126624, -0.00536922, 0.00551651
0.487997, -2.06298, 0.324847, -2.06171, 0.330228, -0.00126839, -0.00538087, 0.00552834
0.488997, -2.05973, 0.325502, -2.05846, 0.330894, -0.00127053, -0.00539184, 0.00553951
0.489997, -2.05648, 0.326146, -2.05521, 0.33155, -0.00127244, -0.00540352, 0.00555132
0.490997, -2.05323, 0.326781, -2.05196, 0.332196, -0.00127482, -0.00541484, 0.00556289
0.491997, -2.04999, 0.327405, -2.04871, 0.332832, -0.00127697, -0.00542614, 0.00557437
0.492997, -2.04675, 0.32802, -2.04547, 0.333457, -0.00127912, -0.0054374, 0.00558583
0.493997, -2.04351, 0.328625, -2.04223, 0.334074, -0.0012815, -0.005449, 0.00559766
0.494997, -2.04027, 0.329219, -2.03899, 0.33468, -0.00128388, -0.00546089, 0.00560978
0.495997, -2.03704, 0.329804, -2.03575, 0.335276, -0.00128627, -0.00547165, 0.0056208
0.496997, -2.03381, 0.330379, -2.03252, 0.335862, -0.00128865, -0.00548339, 0.00563278
0.497997, -2.03058, 0.330943, -2.02928, 0.336438, -0.00129151, -0.00549468, 0.00564443
0.498997, -2.02735, 0.331498, -2.02606, 0.337004, -0.00129414, -0.00550586, 0.00565591
0.499997, -2.02412, 0.332043, -2.02283, 0.33756, -0.00129676, -0.00551692, 0.00566727
0.500997, -2.0209, 0.332579, -2.0196, 0.338108, -0.00129962, -0.0055289, 0.00567959
0.501997, -2.01768, 0.333104, -2.01638, 0.338644, -0.00130272, -0.00554001, 0.00569112
0.502997, -2.01446, 0.333619, -2.01316, 0.339172, -0.00130558, -0.00555205, 0.00570349
0.503997, -2.01125, 0.334125, -2.00994, 0.339688, -0.00130868, -0.0055632, 0.00571505
0.504997, -2.00804, 0.334621, -2.00672, 0.340195, -0.00131178, -0.00557417, 0.00572644
0.505997, -2.00483, 0.335107, -2.00351, 0.340693, -0.00131536, -0.005586, 0.00573877
0.506997, -2.00162, 0.335583, -2.0003, 0.34118, -0.00131869, -0.00559726, 0.00575051
0.507997, -1.99841, 0.336049, -1.99709, 0.341658, -0.00132215, -0.00560901, 0.00576273
0.508997, -1.99521, 0.336506, -1.99388, 0.342126, -0.00132525, -0.00562015, 0.00577429
0.509997, -1.99201, 0.336953, -1.99068, 0.342584, -0.00132871, -0.00563139, 0.00578602
0.510997, -1.98881, 0.33739, -1.98748, 0.343033, -0.00133204, -0.00564271, 0.00579781
0.511997, -1.98561, 0.337818, -1.98428, 0.343471, -0.00133526, -0.00565377, 0.00580931
0.512997, -1.98242, 0.338235, -1.98108, 0.3439, -0.0013386, -0.00566524, 0.00582124
0.513997, -1.97922, 0.338643, -1.97788, 0.34432, -0.00134206, -0.00567678, 0.00583326
0.514997, -1.97603, 0.339041, -1.97469, 0.344729, -0.0013454, -0.00568798, 0.00584493
0.515997, -1.97285, 0.33943, -1.9715, 0.345129, -0.00134861, -0.00569922, 0.00585661
0.516997, -1.96966, 0.339809, -1.96831, 0.34552, -0.00135219, -0.00571117, 0.00586906
0.517997, -1.96648, 0.340178, -1.96512, 0.345901, -0.00135541, -0.0057224, 0.00588073
0.518997, -1.9633, 0.340538, -1.96194, 0.346272, -0.00135875, -0.00573364, 0.00589244
0.519997, -1.96012, 0.340888, -1.95876, 0.346633, -0.0013622, -0.0057452, 0.00590449
0.520997, -1.95694, 0.341228, -1.95557, 0.346985, -0.00136578, -0.00575674, 0.00591653
0.521997, -1.95377, 0.341559, -1.9524, 0.347327, -0.00136948, -0.00576785, 0.0059282
0.522997, -1.95059, 0.34188, -1.94922, 0.34766, -0.00137281, -0.00577962, 0.00594043
0.523997, -1.94743, 0.342192, -1.94605, 0.347983, -0.00137651, -0.00579095, 0.0059523
0.524997, -1.94426, 0.342494, -1.94288, 0.348295, -0.00137985, -0.00580147, 0.00596331
0.525997, -1.94109, 0.342786, -1.93971, 0.348599, -0.0013833, -0.00581297, 0.0059753
0.526997, -1.93793, 0.343069, -1.93654, 0.348894, -0.00138688, -0.00582436, 0.0059872
0.527997, -1.93477, 0.343343, -1.93338, 0.349179, -0.00139081, -0.00583598, 0.00599942
0.528997, -1.93161, 0.343607, -1.93022, 0.349454, -0.00139439, -0.0058471, 0.00601106
0.529997, -1.92845, 0.343861, -1.92706, 0.349719, -0.00139832, -0.00585842, 0.00602299
0.530997, -1.9253, 0.344106, -1.9239, 0.349976, -0.00140238, -0.00587028, 0.00603547
0.531997, -1.92215, 0.344341, -1.92074, 0.350223, -0.00140607, -0.00588125, 0.00604699
0.532997, -1.919, 0.344567, -1.91759, 0.35046, -0.00141001, -0.00589275, 0.0060591
0.533997, -1.91585, 0.344784, -1.91444, 0.350688, -0.0014137, -0.00590441, 0.00607129
0.534997, -1.91271, 0.344991, -1.91129, 0.350907, -0.00141764, -0.00591585, 0.00608334
0.535997, -1.90956, 0.345189, -1.90814, 0.351116, -0.00142109, -0.00592706, 0.00609504
0.536997, -1.90642, 0.345377, -1.905, 0.351314, -0.00142455, -0.00593767, 0.00610616
0.537997, -1.90329, 0.345556, -1.90186, 0.351505, -0.00142825, -0.0059498, 0.00611882
0.538997, -1.90015, 0.345725, -1.89872, 0.351686, -0.0014317, -0.00596094, 0.00613046
0.539997, -1.89701, 0.345885, -1.89558, 0.351857, -0.00143516, -0.00597182, 0.00614185
0.540997, -1.89388, 0.346036, -1.89244, 0.352019, -0.00143862, -0.00598347, 0.00615399
0.541997, -1.89075, 0.346177, -1.88931, 0.352172, -0.00144207, -0.00599483, 0.00616584
0.542997, -1.88762, 0.346309, -1.88618, 0.352315, -0.00144553, -0.00600621, 0.00617771
0.543997, -1.8845, 0.346432, -1.88305, 0.35245, -0.00144899, -0.00601763, 0.00618962
0.544997, -1.88137, 0.346545, -1.87992, 0.352574, -0.00145221, -0.00602904, 0.00620147
0.545997, -1.87825, 0.346649, -1.8768, 0.352689, -0.00145566, -0.00603938, 0.00621233
0.546997, -1.87513, 0.346744, -1.87367, 0.352796, -0.00145912, -0.00605187, 0.00622528
0.547997, -1.87202, 0.34683, -1.87055, 0.352892, -0.0014621, -0.00606254, 0.00623635
0.548997, -1.8689, 0.346906, -1.86744, 0.35298, -0.00146556, -0.00607425, 0.00624855
0.549996, -1.86579, 0.346973, -1.86432, 0.353058, -0.00146878, -0.00608519, 0.00625994
0.550996, -1.86268, 0.347031, -1.86121, 0.353127, -0.001472, -0.00609607, 0.00627127
0.551996, -1.85957, 0.347079, -1.85809, 0.353187, -0.00147521, -0.00610796, 0.00628358
0.552996, -1.85646, 0.347119, -1.85498, 0.353238, -0.00147843, -0.00611904, 0.00629511
0.553996, -1.85336, 0.347149, -1.85188, 0.353279, -0.00148189, -0.00613004, 0.00630661
0.554996, -1.85026, 0.34717, -1.84877, 0.353311, -0.00148487, -0.00614163, 0.00631858
0.555996, -1.84716, 0.347182, -1.84567, 0.353335, -0.00148833, -0.00615311, 0.00633055
0.556996, -1.84406, 0.347184, -1.84257, 0.353349, -0.00149155, -0.00616446, 0.00634234
0.557996, -1.84096, 0.347178, -1.83947, 0.353353, -0.00149477, -0.00617495, 0.00635329
0.558996, -1.83787, 0.347162, -1.83637, 0.353349, -0.00149822, -0.00618708, 0.0063659
